gene,培養時間,glk,agp,yihX,pgm,ptsG,malx,crr,galM,yihR,yeaD,pgi,ascF,chbF,ascB,bglA,bglB,yggF,glpX,fbp,pfkB,pfkA,fbaB,fbaA,tpiA,gapA,pgk,gpmA,ytjc,gpmM,eno,pykF,pykA,ppsA
229,10 h 30 min,27.94234657,26.93736649,25.90498734,27.92548561,26.90391922,29.92782211,24.92515182,27.93408012,31.9195919,28.9171772,25.91898346,30.91721535,32.94804764,29.91866493,30.92834663,32.94923782,30.92221451,27.90031242,27.92341995,29.97213554,26.87829971,23.90715599,26.95398521,27.92134476,25.95144081,24.91629982,25.9433136,28.9468689,28.91671562,24.91826248,25.94185638,27.94159126,26.93509293
230,10 h 40 min,26.93364143,26.93570328,25.93912506,27.94243622,25.92110443,29.9425106,24.93510628,27.94135666,31.92769623,27.91810036,25.91369629,24.92392921,31.92542076,29.92440414,29.91854286,31.93436623,28.90294647,27.89794159,26.94437599,28.95981598,25.90312958,23.92342377,25.93482399,27.94293022,24.93265152,24.93025208,25.935812,27.9392395,27.8889904,24.94219208,24.92964554,26.93881416,25.91497421
231,10 h 50 min,26.9424324,25.93356895,25.91356659,26.92953682,25.89950371,29.94088745,23.93401527,26.94060326,31.94522858,27.91784096,24.91355896,30.9438858,31.92717552,28.91759872,28.93829536,31.93616486,30.92897034,27.90714836,26.93708801,29.97550964,25.89081955,22.90714073,24.93997383,26.92647743,24.9487648,23.92516518,24.9512558,26.93204308,27.8956604,24.94189072,24.94484138,26.94639206,25.92918587
232,11 h,27.95407677,24.91606331,25.86453056,26.94095993,25.90049171,29.9416275,23.93892288,26.94427872,30.92045212,27.92553902,24.91690636,29.91792679,29.92287827,29.9267807,28.93429565,32.94406509,29.91129303,27.89792442,26.94799232,28.96172714,25.86907768,22.90572166,24.94161415,26.91909027,23.93805122,23.93687439,24.94226456,27.92922592,27.88565063,25.93470192,23.92872047,26.94067192,25.94411278
233,11 h 10 min,26.9348793,25.94511032,24.91922569,26.93135262,24.8901825,28.93407059,23.9197197,26.93967438,30.92555809,26.91214752,24.91994667,29.9221611,30.93335724,28.91598511,28.93435287,31.91894341,28.91122437,26.90876198,26.94729042,27.95412445,25.89694405,22.90792465,24.93917465,26.93713951,23.93715286,23.93600655,24.93787766,27.92737961,26.92804527,23.93295097,23.92908096,25.94032478,24.92585564
234,11 h 20 min,27.9518013,25.93613052,24.91121483,26.91823006,24.88457298,28.93146896,23.9264698,26.93336868,30.91016769,26.90200996,24.91379547,28.91599083,30.92189407,28.91793633,29.93447495,31.91524315,28.90955162,27.8936615,26.9402523,28.96951675,25.89338493,22.91351891,24.93448639,26.93791008,23.94099045,23.92813683,24.93548012,27.93081284,27.92217255,23.93603325,24.93726158,26.93949318,25.93686485
235,11 h 30 min,27.95227051,25.92812729,25.91149712,27.9410038,25.89517021,29.94474983,24.93434334,27.95143318,31.9409523,27.92586136,24.91690063,30.9355278,32.93204498,29.9414444,29.93519402,32.93769073,30.92954636,28.90300751,26.9430294,28.96170616,25.9380455,23.91623306,24.93956184,26.92366791,24.9451828,23.92589378,24.93436813,27.93768692,27.92459869,23.9393158,24.93121719,26.93780899,25.94104576
236,11 h 40 min,27.96141815,25.94152069,25.91430664,27.91976357,24.90607643,27.90340614,23.93049812,26.93434525,30.92992783,26.89323616,24.91334152,29.91756439,31.90557671,28.91923904,28.93408775,31.91337585,29.91680145,27.90108871,26.93584061,28.96282768,25.91672707,22.90547562,24.93374443,26.91732788,24.94293213,24.93579102,23.93789101,27.93806648,27.91389847,25.93609047,24.94664001,26.93645859,25.93091774
237,11 h 50 min,27.95290375,25.93120956,25.91264343,24.94664001,25.89792824,29.93932724,24.94617462,26.94529724,31.9275589,27.91325569,24.91624832,29.92896652,31.92125511,28.92236137,29.93761444,32.94139862,30.92168617,27.90478325,26.95672417,28.95953941,25.92734337,23.93292618,25.94120026,26.92645264,24.93489838,24.9256897,24.93635941,26.93195152,27.92279816,24.93024445,24.93417549,26.93878365,25.92207909
238,12 h,25.93706131,24.93977928,24.9246521,25.93404961,24.90775871,28.95040894,22.93463898,25.9441452,30.91981888,26.91009712,23.91436577,28.95010185,31.94694519,27.91640663,27.927845,31.93744087,29.92554092,26.89843178,25.97131729,26.94804764,24.87462616,21.92066765,23.92453957,25.9393692,23.93237495,22.91880417,23.94085884,25.93520927,26.89308739,23.91893578,23.93204689,25.95133972,24.9409256
239,12 h 10 min,27.95627403,25.92535591,25.90474129,26.94783211,24.89726257,28.93211555,23.92500114,26.93383598,30.92370415,27.91234589,24.9246769,29.9131031,30.92188644,28.92396736,29.92731094,32.93327713,30.91981316,27.89545822,26.94531822,28.96918869,25.91812706,22.91474915,25.94727135,27.94380569,24.94467735,24.94068336,24.94184875,26.92704773,27.93313408,24.93928528,24.94323158,26.9397068,25.92152405
240,12 h 20 min,27.94757271,26.93736649,26.92406845,27.93868637,26.91426277,27.92113113,23.93079948,27.9425087,30.91218185,27.92495918,24.91157532,30.94218826,30.90781403,27.91028976,28.89760971,31.90859413,29.91123581,26.89590073,25.93176079,29.96757317,24.88044167,22.88214493,24.91537857,26.90615082,23.91782761,23.89388847,23.9180584,25.92149162,26.86805153,23.9217453,24.9218502,25.90301132,24.91726494
241,12 h 30 min,25.92654991,25.92376328,25.91658401,25.91309357,25.89458656,28.91832352,23.94425201,26.93039513,30.91576385,26.90058327,24.93011665,28.92329025,30.91444588,27.9109993,27.91586685,31.90997887,30.85539246,27.91060829,27.94707108,30.96914482,26.91238403,23.92556,25.92996407,26.92984962,24.92881584,24.9211235,24.93545341,26.93665504,27.88982582,24.92995834,24.93363762,26.94182205,26.9569912
242,6 h 15 min,27.96188736,24.93832588,25.919981,24.93301582,23.90780067,28.95215607,21.92798424,25.943573,31.93245316,25.91103172,23.92803001,28.93220711,29.92785263,28.93908691,27.93790817,31.94372749,26.93099022,24.91605186,22.94142532,25.95831299,22.90120125,19.92671013,20.9394474,23.93696022,20.94421387,20.93032265,19.93975639,23.92835426,24.91275597,20.93693924,21.94237328,22.93199348,20.93506813
243,6 h 25 min,27.95057106,23.92752266,24.91880035,25.93099594,23.90873909,28.94652557,21.92910576,24.94321632,30.93440628,25.91973305,23.92221642,28.93989563,30.92924309,27.92309761,27.93818283,31.94755554,29.93375969,25.90280342,24.96112251,28.96844292,23.93311119,21.91009903,22.93062592,24.93310547,22.94018364,22.92875481,21.93922424,25.93662643,26.89859772,23.92655754,23.94783401,24.93618774,22.92960167
244,6 h 35 min,27.94804573,23.93015862,24.90771675,24.93305206,23.897789,28.96547699,22.93416595,25.95598412,29.90925789,24.90589905,23.9279232,28.92893982,29.92025375,27.9180584,27.92978859,31.92432404,28.93386078,25.91989136,24.93295097,27.95692253,24.90249252,22.00753784,22.93716812,25.94843483,22.94331169,22.93395042,22.95191956,25.9389019,25.93158531,22.93784523,22.935812,24.93839836,22.92875862
245,6 h 45 min,29.95674896,24.941185,25.92241287,25.93935585,24.89990044,30.97836685,22.9343853,25.94205284,31.93803787,25.9171257,23.9338913,29.92601585,30.92944717,27.90424347,27.92676544,31.9388237,29.92705154,26.92610931,25.95483017,29.96936989,24.92721367,21.89516449,23.94056511,25.92747688,23.94612694,22.91797638,22.94000435,26.93306923,26.90786362,24.92354393,23.93664551,25.95197296,23.92829323
246,6 h 55 min,31.95136452,25.94932556,26.9140873,25.94216347,25.90042305,29.91517258,23.93730736,26.92541313,30.91729546,26.91077232,24.92760849,29.93806458,31.91432953,28.93502235,28.93502998,31.92940712,30.94066238,26.88649368,25.94713402,32.9805336,25.94195366,22.90912819,23.93333244,25.92892838,22.94008255,25.962883,22.93703842,26.91664886,27.91078568,23.92813683,24.93865776,26.93686676,23.92409897
247,7 h 05 min,31.96572113,23.92944908,24.91928864,24.93292809,23.91863441,27.92864418,22.92588806,24.94252586,28.96516991,25.9198494,23.92500687,28.92960739,30.90598488,27.9280262,27.93668747,30.93887901,28.91906738,25.89030838,23.91841125,31.98021889,23.91493988,21.89845848,22.93370056,25.92717171,22.93899727,22.9452858,21.93961143,25.92287827,25.90267181,23.93141937,22.9180088,26.95395851,23.94348907
248,8 h,24.93385315,24.94763374,24.88522339,25.92707062,23.90051842,28.92852783,22.94182205,25.92575836,30.93686485,25.90330315,23.92444229,28.93219376,30.92132759,28.94162178,27.93108177,30.93139839,29.92054558,26.88296318,24.93037033,31.98155975,24.89195442,21.91406822,23.94536591,25.90957642,22.92679977,22.90491295,22.92780685,26.94894981,25.89731026,23.92950058,23.94504166,24.94324875,23.93167686
249,8 h 10 min,25.92141151,25.94078827,25.91008186,26.9256897,24.91200066,28.92346573,23.9518795,25.92739296,31.92555809,26.92604256,24.93668938,28.92061234,31.92732811,28.93404007,27.93502235,31.94258308,29.9221344,26.9040184,24.93933678,32.98652649,25.88186073,22.90548515,23.93735313,26.93543625,23.93182755,23.91222572,22.93849182,26.92842293,26.87138748,25.93655777,23.92949486,26.93922043,24.93289757
250,8 h 20 min,24.93370247,24.94079399,24.89617348,25.90334129,23.90090179,27.92053223,22.93945122,25.93708229,30.92908287,25.92791748,23.92007065,27.92928314,30.92679405,27.93074036,27.93317795,30.91662598,29.91805077,26.87839317,24.92101479,31.97191811,24.90102196,22.91410828,23.93930054,25.9183197,23.9343853,22.92271996,22.93765068,26.94087029,26.88127136,24.93692207,23.93293762,25.94009018,24.9340744
251,8 h 30 min,24.91680527,24.93536377,24.91311455,25.92681122,23.91203117,27.9176693,22.92702675,25.94332314,29.89352989,26.9581871,23.93863487,27.90188408,30.92699432,27.92900085,27.92050171,30.92904472,28.91441727,26.89870071,24.92607117,31.98711395,24.89542389,21.90055084,23.95683289,25.91661072,23.95091438,22.9029541,22.92948151,25.93137169,26.9034729,24.94344711,23.95201683,25.93661308,23.94211197
252,8 h 40 min,25.92592239,25.93644333,24.92589951,26.93105125,24.91277504,28.91132355,23.94026756,25.93505096,31.91695786,26.92144966,24.95412827,29.93066216,31.90787315,28.93548203,28.91289711,33.94099808,30.93933487,26.89320374,24.9489212,34.00799179,24.9568367,22.8984108,23.92944908,25.91048241,24.95938683,23.92144012,23.93627357,26.94446182,26.9206543,24.9438858,23.93087006,25.9375515,24.94531631
253,8 h 50 min,24.92456245,24.92902565,24.90558815,25.92157745,24.90625763,28.93352509,22.92571068,25.94045448,31.9366684,26.93149376,23.92563629,28.93036079,31.92074585,27.92451286,27.92993927,29.93316841,30.95043945,26.89006424,24.93756485,26.97522545,23.92757225,21.91588593,23.94358635,25.91441727,23.94787979,22.90682411,22.92690659,25.94088745,26.87426949,23.93660545,23.9413166,24.92450714,23.93441772
254,9 h,24.9212513,24.93311119,24.92162132,25.9372654,24.90239143,28.93636513,22.91890717,25.94411278,30.91868019,26.91782761,23.92033195,28.92950058,30.92517853,27.91799736,27.93540764,30.92761612,29.92729187,26.89448166,24.92570877,26.96287155,24.85975266,22.91586304,23.94021225,25.92410469,22.92572021,22.9177475,22.92821693,24.91655159,26.89549065,23.93567085,23.93689728,24.92444992,23.92953491
255,9 h 10 min,23.94046783,23.94721031,23.93250084,23.94326019,23.9177475,26.92970657,21.92648125,23.94526672,30.93638229,25.93483734,22.91539574,27.93919563,29.93108749,26.92323112,25.94562531,30.93191719,28.92319107,25.89549065,23.93006897,23.93856621,22.92970276,19.91632843,21.92671013,24.93291664,21.92905617,21.90655899,20.93807793,24.9447422,24.91296196,22.94158554,21.92540932,22.94382095,22.93973351
256,9 h 20 min,24.93052101,25.93702126,24.89900589,26.93082809,24.90262222,28.91724205,23.92187881,25.93582344,29.90613365,26.91056252,23.90950394,28.91487885,30.90434837,27.92660522,28.92486954,31.93136024,29.92603111,27.9052887,25.94343948,26.95487595,24.93902206,22.92467499,24.93981171,26.93249512,23.93901825,23.92196655,23.9507885,25.91853714,27.91465187,23.93472862,23.9365406,25.92358971,24.92575264
257,9 h 30 min,25.92784691,25.93305206,24.92191696,25.93055534,24.90406609,28.92480087,23.94013596,26.94752502,31.93097115,26.9141674,23.92626762,29.93741417,31.92712402,28.93338585,28.93524742,32.93854523,29.92298317,26.90477562,24.91482735,26.95777321,24.90682793,22.90996361,23.93059921,25.91264915,23.9442997,23.93292999,23.94863892,25.9185257,26.91501236,23.93126297,23.9419384,25.92718887,24.94062233
258,9 h 40 min,25.93305206,26.94285393,25.9032135,25.93480682,24.89407921,28.90363503,23.91705894,26.92841721,30.9180851,27.92015648,24.92030525,28.93033028,32.93696213,28.92336273,28.92628098,31.90626526,28.89721489,27.88900566,25.93742943,27.96151924,25.87670326,23.90871048,24.93896675,26.90766335,23.92896652,24.92758369,23.92687225,26.92935181,26.88817024,24.94057465,24.93538094,25.93960953,25.94293404
259,9 h 50 min,25.09614754,25.21942139,24.84666634,25.83623886,24.64361382,28.14871025,23.52949333,25.62758064,30.33521271,27.49838066,24.51845741,28.17887306,30.27800369,28.38484192,27.30273628,30.6446476,30.56572914,27.3160305,26.93569183,27.57632065,25.82486725,23.2045517,24.51643181,26.25335121,23.60284424,23.93850136,23.23311615,25.51060104,28.53243828,23.98015022,24.04883575,25.30591965,24.78353882
260,10 h,24.42586899,24.54553604,24.3608036,24.79549789,24.34273338,27.66250038,22.91324234,25.34158516,30.90551186,27.03175354,23.94933891,29.15028763,32.34291458,27.99577904,27.77785683,31.55953979,30.4546032,27.23007202,26.88796234,26.79233551,25.46782684,22.58815765,23.87065506,25.93764114,23.63072395,23.59165573,23.14622688,25.65538216,27.87859154,21.64241219,23.53575516,25.00764465,24.54486084
261,10 h 10 min,24.95508575,25.40232849,25.00539017,25.95183754,24.96522713,28.56379128,22.94953346,25.54968834,31.70538139,27.52448845,24.48588943,28.50696182,32.07083893,28.45733833,27.6051178,31.92110825,29.08786392,26.44969177,25.90947914,26.50156975,24.73396301,22.34557724,23.55029869,25.43543816,22.35988235,23.10600853,23.1681633,25.1458931,27.99967384,22.71665001,23.32632065,24.54475975,24.47715187
262,11 h 55 min,22.63036156,22.6809597,22.05956078,23.59036827,23.02022171,25.74456024,21.17486572,23.1176548,26.98021698,24.9519577,22.11157417,25.62266541,27.61151505,25.30727005,25.10086823,27.61754036,26.41951942,24.95463943,23.72183609,24.40246391,23.30148697,20.25421333,21.6833477,23.7235775,23.9425087,22.90577126,22.92482567,25.92765617,25.91288567,23.93725777,23.9413929,24.92589569,23.93504143
263,12 h 05 min,25.92893028,26.9573288,24.92152977,25.91174507,24.90835571,28.90965271,23.9429493,26.94793892,31.92402077,27.92614937,24.89900398,29.9346714,31.92497253,28.92955399,28.91597748,31.93166542,29.94075966,27.87991905,25.93090248,26.95569801,24.8776741,22.90048027,24.92733192,26.92551613,23.93738556,23.94979286,24.93593407,26.93730164,26.9090519,24.93781471,24.9353714,25.9288578,24.9203167
264,12 h 15 min,26.94652176,26.94415283,25.87963867,26.90363884,24.8848381,28.91110992,24.94241524,26.93636513,30.88834572,25.91661835,25.91608047,28.91326714,31.91385078,28.91814232,28.93088722,32.92647552,28.91111755,27.86898422,25.92012596,27.94426155,25.84723091,23.9363842,25.95042038,26.92026901,24.92593384,24.91268539,25.933218,27.93315506,27.89160538,24.92774391,25.94234085,26.93211746,25.92752457
265,12 h 25 min,25.04035378,25.2295208,24.45304108,25.60802078,23.79623413,27.91833687,22.71616745,25.11818504,29.73716164,26.40711975,23.90118408,27.46199799,30.32125473,27.87403488,27.13212967,30.03673553,29.8745079,26.66416931,25.96766663,27.2233963,24.9888649,22.64077759,23.39932632,25.98713684,23.18561935,23.71608162,23.67398453,25.6434021,28.39440155,24.05513,23.58502007,24.82803726,24.57854462
266,12 h 40 min,23.6771965,23.77458382,23.2542038,24.18826103,23.37900162,26.70272446,21.57758141,23.90613556,30.49881744,25.73893738,22.76416779,28.93331528,30.1085453,26.65719414,26.22750854,30.37335587,29.03303146,25.823452,24.96261406,26.07115364,23.69212341,21.20749474,22.73323441,24.76428795,22.22781563,22.27952003,21.73278236,24.34207535,26.81547737,22.15715408,21.98087883,23.51498222,23.48406601
267,12 h 45 min,25.9305687,25.94297981,24.90923691,26.92824936,24.90203857,28.91350365,23.93851471,25.93578339,31.92898369,26.91767311,23.90980911,28.91766167,31.92841721,28.94500923,27.93124008,31.93261909,30.92469406,26.89237022,24.90830421,27.97951317,24.85268974,21.90318871,23.93128204,26.93635941,23.93146324,23.92096901,23.92956924,26.94787788,26.91240692,24.93037987,23.93482399,25.92910385,25.94740677
268,12 h 50 min,25.93325043,25.94705963,24.92360497,25.92808151,24.90246582,28.92631912,22.92408371,25.93819237,29.91093445,26.92736053,24.9256649,28.92896271,31.92167091,27.90385818,27.92022133,32.93222809,29.92205811,25.87578392,24.93012047,27.95233917,24.85170364,21.90459824,23.93146133,25.91685295,23.92960739,23.9294281,23.93113899,25.93078232,26.88497925,24.94134331,23.93271828,24.9301033,24.92872238
269,13 h,25.93388557,25.94656372,24.91636658,26.94109917,24.9088192,28.93020439,23.9443531,25.93971252,31.91236305,26.92540359,24.91314316,29.94228935,32.93325806,28.92866135,28.93946266,32.93492508,28.92923164,26.88840103,25.94610596,27.96444893,24.84784698,22.91904068,24.94557571,25.91420746,23.9311142,23.92367172,23.92913246,26.9527092,26.88478088,24.94118118,23.92976952,25.92895508,24.92719078
270,13 h 05 min,25.93806076,24.93156433,24.90208626,26.92161942,24.90998459,28.94334221,22.93860245,25.94521713,30.91711044,26.93039703,23.91389465,27.92320824,29.88907433,27.9156971,27.92320251,31.9267807,28.927948,26.89391136,24.93341255,26.95884323,24.8660202,21.921381,23.93444061,25.92550468,23.92967033,22.92929649,23.93005562,26.93147469,26.90922356,25.95542908,23.93817139,25.94578934,24.9194088
271,13 h 15 min,25.94470978,25.95639229,24.91379356,26.91699982,24.8952179,28.92723656,22.94601822,25.94541359,31.92384529,26.90878868,23.8947258,29.93772125,31.91626549,27.9162426,27.93417931,32.92278671,30.94557762,27.88668633,25.96450806,27.97167397,24.9060173,21.91817093,23.92522621,25.93709946,23.9265995,23.91530037,23.92960167,26.9303093,27.90195656,24.93374252,23.93291855,25.9450798,24.92960548
272,13 h 25 min,25.93692207,25.94534111,24.91013336,26.92741394,24.8941288,28.92745209,23.92735672,26.94070816,30.90132713,27.95266151,24.93593979,28.92631721,32.94982529,28.94349098,27.93935394,31.92225838,29.91445351,26.90855598,24.90124321,27.96720314,24.90760422,22.92563248,24.94581413,26.93585014,23.93692207,23.92671394,24.94373512,26.931427,26.93331528,24.93972969,24.94655991,25.9369812,24.92552567
273,13 h 35 min,26.94175148,26.94292259,25.90646362,26.90321159,25.90835381,29.92539215,24.93372345,26.93492699,30.90792847,27.91481209,24.90696335,29.93066406,33.938797,28.93870735,28.9308548,32.93237686,30.91861153,27.88339424,25.91999435,28.97688866,25.9043293,23.94133568,25.94404984,26.91667938,24.92559242,24.91187668,25.94387817,26.91887093,27.91615868,25.94834709,24.92195892,26.93626404,25.93228722
274,13 h 45 min,25.93338203,25.93939972,25.92123222,26.9289341,25.90820313,28.932621,23.94286728,26.9417057,30.90666389,26.9239254,24.92065048,28.91689682,30.91316986,27.91098022,28.91569519,31.91552162,29.91356087,26.89331245,25.92997742,27.95952606,24.91956329,22.92204094,24.94088745,25.9056282,23.93896866,23.92036819,24.93739128,26.95637512,26.90164948,24.93750381,23.9365139,25.92699623,25.94195938
275,13 h 55 min,25.9298687,25.94649696,24.90275955,25.90099335,24.90067673,27.92106056,22.92313957,25.93603516,29.92343521,26.93078995,23.91979408,28.924963,30.93087006,27.91972923,27.93118095,29.92790031,29.93673134,26.89697075,24.92476273,27.96822166,24.9138279,22.91939735,24.95454597,25.91652679,23.93375397,23.92702484,23.93570518,26.95864868,27.91039848,25.95012283,23.93073082,25.93683434,24.91896248
276,7 h 15 min,25.93725204,24.93337822,25.9167881,25.93821335,23.92055321,27.92474937,22.92777634,25.94161034,30.93356705,25.91711807,23.92255211,28.94194412,30.94217873,27.92027092,27.93271446,30.93480301,29.94288635,25.91206169,24.9356842,27.96835136,24.90844154,22.9216423,23.9487114,25.9293499,22.93724632,22.91883469,22.93966293,25.93053055,26.91102791,23.93640327,23.93545341,24.93902779,23.93881798
277,7 h 25 min,24.92748642,24.93623352,25.92601013,24.93754387,23.89527893,27.92609978,22.93684769,25.94545746,31.9252224,25.91389465,22.92051506,28.93835068,30.934515,27.91824913,27.93596077,31.93365097,29.9299221,25.90908051,24.95071983,26.96540451,23.93339348,21.92201424,22.93655014,24.92585373,22.94568634,22.93105125,22.94484138,25.92965698,26.91920662,23.93345833,23.94047546,24.94205475,22.93055534
278,7 h 35 min,25.95045853,24.93012619,24.89993668,25.94563675,23.89685631,27.92067337,22.93079948,25.95197105,31.92765808,25.92473602,23.93237686,28.93948936,30.93705559,28.95370674,27.92604065,31.93684196,30.95789719,25.91795921,23.91227531,27.96994591,23.92427254,21.92597008,22.93275261,24.91826439,22.9376545,22.92533875,22.93792343,25.9357872,26.92708206,23.94181633,23.93788338,24.93159485,22.93927383
279,7 h 45 min,24.93532753,24.95702171,24.93118858,25.93875504,23.91146088,27.92635727,22.92741203,25.940382,30.92014503,25.9091053,23.92432976,27.92313957,31.94108391,27.91807747,27.9364357,31.93496895,30.95233345,25.90144348,23.92708588,27.96965981,23.91875267,21.93266678,23.94259262,24.92535591,22.93199158,22.91124725,22.93109894,25.93704796,26.92788696,23.92748642,23.9346962,24.95249176,22.91662407
280,7 h 55 min,24.93132019,23.9342804,24.92209816,24.93932915,23.91144943,27.93240929,22.93466568,25.93997765,30.92498207,25.91498947,22.92167854,28.93308449,30.92432785,27.91940498,26.93836975,30.92980576,29.95252228,25.89280891,23.95620346,27.96917915,23.88351822,21.9209938,22.94053459,24.92254257,21.93386078,22.93163681,22.93193626,25.92130852,25.8597374,24.94800758,23.94595146,23.94702339,22.92407799
281,8 h 05 min,24.93002892,23.94029427,24.92418289,24.94409943,23.90921783,27.92526627,22.93399239,25.93597794,30.93170929,25.93344116,22.915411,28.93987846,29.92681313,27.93063545,26.93217468,31.94347763,29.93146706,25.90324593,23.94965363,26.9596138,23.92319107,21.92640114,22.92831612,24.92606735,21.92477226,21.91496086,21.93618011,25.91900826,25.93705177,24.94813919,22.92837334,24.95013046,22.93305397
282,8 h 15 min,24.92750549,23.93953133,24.92351151,24.93439102,23.91846275,27.94306374,22.93242455,25.94816971,30.93510818,25.92466736,22.9155674,27.94195366,30.93988228,27.93176842,26.93659019,30.94359398,29.92992973,25.90942764,23.96806908,26.96053505,23.92078209,21.92904091,22.92315483,24.92219543,21.9369545,21.92230225,22.93454933,25.9372921,25.92152405,23.95012283,22.92482948,23.9504528,22.92069244
283,8 h 25 min,24.92246819,23.94221687,24.90389061,25.94244766,23.90889931,27.92646027,22.92204666,25.95652962,30.93004036,25.92199898,22.89398766,28.95171165,30.93184471,27.91731071,26.9321785,30.93406677,30.95157051,25.90883636,23.95879936,26.96347618,24.90481377,21.92133141,22.91619492,24.93782425,21.93200302,22.92565155,22.94069481,25.93923569,26.91017723,24.93845749,23.94647217,24.94065857,22.93778419
284,8 h 35 min,24.91252899,22.93655014,23.92272377,24.92416573,22.90472794,27.95095253,21.91987228,24.93827248,29.91657829,24.9178257,22.93376732,27.93857193,29.92318535,26.91296196,25.94487953,30.94029427,29.94535828,24.91095734,22.93762589,26.95916939,22.94405937,20.92312241,22.95915604,23.92099953,21.93512535,21.92926407,21.93704987,25.95353127,25.93824005,24.94243813,21.92930984,23.95147896,21.93007278
285,8 h 45 min,25.94124413,24.96526337,24.94044113,25.9350338,23.91381073,26.93512154,22.93842697,27.95576096,30.93333435,25.90057182,22.91929817,27.94339752,30.94718361,27.95081329,26.94029617,30.94983101,30.97265816,24.93151855,23.94832039,27.98512268,23.93719292,21.97148895,23.94514656,24.92638588,21.93604851,22.9331913,22.93127251,26.95385551,26.95168114,22.60366821,22.93232918,24.95990181,21.93347931
286,8 h 55 min,26.94665527,24.95536041,25.92708778,24.91227722,23.92143822,27.93379593,23.97758293,28.94416809,28.87883759,25.90100861,23.95034218,26.9132061,30.94066048,28.91718483,27.93946648,30.93117714,29.95174789,24.90526962,24.03387833,28.95737457,24.88549614,22.92089272,24.95967484,25.9325161,22.90774918,22.91339302,22.92403603,26.93066597,26.93438721,29.96114349,23.94712067,25.94345665,23.96507072
287,9 h 05 min,25.93472862,23.95580482,24.92252541,25.9365921,23.91230774,27.93507385,22.93059921,27.98136902,28.92034531,25.93073654,23.94381523,26.91063118,30.91719055,28.9526844,27.92125511,30.92323112,28.94204712,25.90278816,23.92683029,27.95399284,23.90246391,21.93211937,24.9630928,24.91312218,22.94825745,22.93080711,22.92011833,26.94077492,25.94004059,27.94311905,23.9541111,25.96624565,23.95254326
288,9 h 15 min,25.94851494,23.93724442,24.9092083,24.92700195,23.91592598,27.9289093,22.93736076,27.9459877,29.90406799,25.93007278,23.93105698,26.91543198,30.92178535,27.9217453,26.9351387,29.92075348,29.90872955,25.89771271,23.94128799,27.97598076,23.92107964,21.93391609,23.94841766,24.92579269,21.94246864,22.91666412,22.93762398,26.94686508,25.92486763,23.94516373,23.94246292,25.95593262,23.95619583
289,9 h 25 min,24.94441414,23.96094131,23.92947388,23.93351173,22.90579605,26.93714142,21.93632126,25.95560265,29.92762756,24.92518997,22.93329239,26.92696762,29.92017937,26.92785263,25.93012428,30.95441628,28.92489052,24.90677071,22.93645668,26.98054886,23.9099369,20.94072151,22.93971252,23.93021393,21.93731117,21.92665482,21.9390831,25.94954872,25.94207573,21.77927208,22.95148849,23.9545784,21.94022942
290,7 h 40 min,26.94353867,23.9275341,24.89702797,23.91013145,23.88404846,28.91547203,22.93737602,28.94983673,26.88200569,25.93009567,23.93252754,26.90747833,29.90897179,25.95077896,27.9272728,30.92831421,27.90720367,25.90264702,24.91581726,28.96608734,24.92476845,22.93107796,23.93649292,24.92448807,22.946661,23.92486,21.94398308,28.95411682,26.92004585,23.80993271,23.93466568,25.959795,22.92181206
291,7 h 50 min,30.97325897,28.94532967,28.89453888,27.93481064,28.89873314,31.91914177,25.92405128,33.9352951,32.91543579,28.91967583,26.92473984,30.93052864,33.92831802,31.93844414,30.94120598,33.94655228,33.95913696,28.8864994,26.94377327,33.96819687,29.87984467,26.9310627,28.95950508,27.9270668,25.9258728,27.93287277,25.92451668,31.93587685,32.92821121,28.93091583,26.93440056,33.9633255,27.94612122
292,9 h 35 min,25.9457016,23.94534111,25.93310165,24.93783188,24.90777588,28.94362068,21.92364311,28.95073128,30.93809509,25.93076134,22.92589569,28.92272186,30.93414307,27.92714882,26.94505882,30.93083572,31.94277763,25.90276718,23.93674469,27.96286774,24.87057304,21.92338181,24.96411705,24.92716789,21.92441559,23.93691826,21.93050957,27.95436478,26.91488647,24.92567444,23.95389748,25.95247078,23.94193077
293,9 h 45 min,28.9605732,26.95342827,27.9027729,25.93080139,25.89122772,28.91530991,23.92426872,31.94967651,30.91458511,26.90994835,24.92906189,26.91405678,29.907341,29.92361641,28.9368782,31.93760109,30.92368126,26.90270996,25.94394875,30.95238113,27.87693405,24.929533,26.97286224,26.93914223,23.92695427,25.92293167,23.92416382,28.94139481,29.91922188,26.92985344,25.94984818,29.93937874,25.94938087
294,9 h 55 min,26.95448112,24.94797707,25.90671921,24.92229271,24.89414215,27.9040947,22.93706322,29.95350266,29.89213753,26.93227577,23.92414665,29.92779732,32.94271469,28.92572594,27.94167328,32.94581223,33.95697021,26.90503311,24.94106483,29.96773148,25.90540695,22.94331741,25.96152878,25.92625999,22.94809914,24.96103859,22.94351196,28.93937874,27.95095634,25.92393303,23.93783569,28.95307159,24.95456696
